DT,Home,Away,Home_points,Away_points,season,country,league
2016-11-20 17:00:00,Mountfield HK,Olomouc,3.0,2.0,2016-2017,czech-republic,extraliga
2016-11-20 15:30:00,Karlovy Vary,Pardubice,4.0,3.0,2016-2017,czech-republic,extraliga
2016-11-20 15:30:00,Litvinov,Plzen,2.0,0.0,2016-2017,czech-republic,extraliga
2016-11-20 15:30:00,Vitkovice,Liberec,0.0,2.0,2016-2017,czech-republic,extraliga
2016-11-20 15:30:00,Zlin,Chomutov,1.0,2.0,2016-2017,czech-republic,extraliga
2016-11-18 18:00:00,Liberec,Mountfield HK,2.0,1.0,2016-2017,czech-republic,extraliga
2016-11-18 18:00:00,Pardubice,Mlada Boleslav,2.0,3.0,2016-2017,czech-republic,extraliga
2016-11-18 17:30:00,Chomutov,Olomouc,5.0,4.0,2016-2017,czech-republic,extraliga
2016-11-18 17:30:00,Plzen,Vitkovice,3.0,5.0,2016-2017,czech-republic,extraliga
2016-11-18 17:20:00,Litvinov,Karlovy Vary,2.0,1.0,2016-2017,czech-republic,extraliga
2016-11-18 17:00:00,Trinec,Zlin,7.0,1.0,2016-2017,czech-republic,extraliga
2016-11-15 18:00:00,Kometa Brno,Pardubice,2.0,3.0,2016-2017,czech-republic,extraliga
2016-11-15 18:00:00,Mountfield HK,Plzen,1.0,4.0,2016-2017,czech-republic,extraliga
2016-11-15 17:30:00,Chomutov,Trinec,5.0,4.0,2016-2017,czech-republic,extraliga
2016-11-15 17:30:00,Zlin,Sparta Prague,0.0,4.0,2016-2017,czech-republic,extraliga
2016-11-15 17:20:00,Olomouc,Liberec,0.0,4.0,2016-2017,czech-republic,extraliga
2016-11-15 17:00:00,Mlada Boleslav,Karlovy Vary,1.0,4.0,2016-2017,czech-republic,extraliga
2016-11-15 17:00:00,Vitkovice,Litvinov,4.0,1.0,2016-2017,czech-republic,extraliga
2016-11-13 17:30:00,Litvinov,Kometa Brno,3.0,2.0,2016-2017,czech-republic,extraliga
2016-11-13 16:30:00,Plzen,Mlada Boleslav,1.0,0.0,2016-2017,czech-republic,extraliga
2016-11-13 16:00:00,Liberec,Zlin,4.0,0.0,2016-2017,czech-republic,extraliga
2016-11-13 15:30:00,Karlovy Vary,Vitkovice,5.0,4.0,2016-2017,czech-republic,extraliga
2016-11-13 15:00:00,Pardubice,Chomutov,4.0,1.0,2016-2017,czech-republic,extraliga
2016-11-13 15:00:00,Sparta Prague,Mountfield HK,2.0,3.0,2016-2017,czech-republic,extraliga
2016-11-13 15:00:00,Trinec,Olomouc,4.0,0.0,2016-2017,czech-republic,extraliga
2016-11-11 18:00:00,Kometa Brno,Karlovy Vary,8.0,2.0,2016-2017,czech-republic,extraliga
2016-11-11 18:00:00,Mountfield HK,Litvinov,0.0,3.0,2016-2017,czech-republic,extraliga
2016-11-11 18:00:00,Olomouc,Plzen,2.0,5.0,2016-2017,czech-republic,extraliga
2016-11-11 17:30:00,Chomutov,Sparta Prague,6.0,5.0,2016-2017,czech-republic,extraliga
2016-11-11 17:30:00,Mlada Boleslav,Vitkovice,3.0,2.0,2016-2017,czech-republic,extraliga
2016-11-11 17:30:00,Zlin,Pardubice,4.0,5.0,2016-2017,czech-republic,extraliga
2016-11-11 17:00:00,Trinec,Liberec,1.0,2.0,2016-2017,czech-republic,extraliga
2016-11-09 18:00:00,Pardubice,Mountfield HK,3.0,4.0,2016-2017,czech-republic,extraliga
2016-11-09 17:30:00,Litvinov,Mlada Boleslav,3.0,2.0,2016-2017,czech-republic,extraliga
2016-11-09 17:30:00,Plzen,Zlin,1.0,3.0,2016-2017,czech-republic,extraliga
2016-11-09 17:20:00,Karlovy Vary,Trinec,0.0,3.0,2016-2017,czech-republic,extraliga
2016-10-30 17:00:00,Kometa Brno,Plzen,8.0,5.0,2016-2017,czech-republic,extraliga
2016-10-30 17:00:00,Mountfield HK,Vitkovice,2.0,1.0,2016-2017,czech-republic,extraliga
2016-10-30 17:00:00,Olomouc,Karlovy Vary,3.0,0.0,2016-2017,czech-republic,extraliga
2016-10-30 16:00:00,Liberec,Pardubice,4.0,2.0,2016-2017,czech-republic,extraliga
2016-10-30 15:30:00,Chomutov,Litvinov,2.0,4.0,2016-2017,czech-republic,extraliga
2016-10-30 15:30:00,Zlin,Mlada Boleslav,1.0,5.0,2016-2017,czech-republic,extraliga
2016-10-30 15:20:00,Trinec,Sparta Prague,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-28 18:00:00,Karlovy Vary,Mountfield HK,0.0,2.0,2016-2017,czech-republic,extraliga
2016-10-28 17:20:00,Mlada Boleslav,Kometa Brno,2.0,4.0,2016-2017,czech-republic,extraliga
2016-10-28 17:00:00,Pardubice,Olomouc,2.0,1.0,2016-2017,czech-republic,extraliga
2016-10-28 17:00:00,Trinec,Litvinov,2.0,3.0,2016-2017,czech-republic,extraliga
2016-10-28 17:00:00,Vitkovice,Zlin,2.0,1.0,2016-2017,czech-republic,extraliga
2016-10-28 16:30:00,Plzen,Chomutov,2.0,1.0,2016-2017,czech-republic,extraliga
2016-10-25 18:30:00,Sparta Prague,Liberec,1.0,4.0,2016-2017,czech-republic,extraliga
2016-10-25 17:30:00,Plzen,Mountfield HK,3.0,1.0,2016-2017,czech-republic,extraliga
2016-10-23 17:20:00,Chomutov,Vitkovice,4.0,0.0,2016-2017,czech-republic,extraliga
2016-10-23 17:00:00,Mountfield HK,Kometa Brno,5.0,1.0,2016-2017,czech-republic,extraliga
2016-10-23 17:00:00,Olomouc,Mlada Boleslav,2.0,1.0,2016-2017,czech-republic,extraliga
2016-10-23 17:00:00,Zlin,Litvinov,4.0,1.0,2016-2017,czech-republic,extraliga
2016-10-23 16:30:00,Liberec,Karlovy Vary,2.0,0.0,2016-2017,czech-republic,extraliga
2016-10-23 15:00:00,Sparta Prague,Pardubice,4.0,1.0,2016-2017,czech-republic,extraliga
2016-10-23 15:00:00,Trinec,Plzen,3.0,4.0,2016-2017,czech-republic,extraliga
2016-10-21 18:00:00,Karlovy Vary,Chomutov,4.0,3.0,2016-2017,czech-republic,extraliga
2016-10-21 18:00:00,Pardubice,Trinec,0.0,4.0,2016-2017,czech-republic,extraliga
2016-10-21 17:30:00,Litvinov,Olomouc,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-21 17:30:00,Mlada Boleslav,Mountfield HK,3.0,1.0,2016-2017,czech-republic,extraliga
2016-10-21 17:30:00,Plzen,Liberec,0.0,5.0,2016-2017,czech-republic,extraliga
2016-10-21 17:20:00,Kometa Brno,Zlin,4.0,2.0,2016-2017,czech-republic,extraliga
2016-10-21 17:00:00,Vitkovice,Sparta Prague,3.0,1.0,2016-2017,czech-republic,extraliga
2016-10-18 18:30:00,Sparta Prague,Karlovy Vary,3.0,1.0,2016-2017,czech-republic,extraliga
2016-10-18 17:30:00,Litvinov,Mountfield HK,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-18 17:00:00,Vitkovice,Plzen,4.0,1.0,2016-2017,czech-republic,extraliga
2016-10-16 18:20:00,Vitkovice,Trinec,0.0,5.0,2016-2017,czech-republic,extraliga
2016-10-16 17:30:00,Litvinov,Pardubice,2.0,0.0,2016-2017,czech-republic,extraliga
2016-10-16 17:30:00,Mlada Boleslav,Liberec,0.0,3.0,2016-2017,czech-republic,extraliga
2016-10-16 17:00:00,Kometa Brno,Olomouc,5.0,3.0,2016-2017,czech-republic,extraliga
2016-10-16 17:00:00,Mountfield HK,Chomutov,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-16 15:30:00,Karlovy Vary,Zlin,7.0,4.0,2016-2017,czech-republic,extraliga
2016-10-16 15:00:00,Plzen,Sparta Prague,0.0,5.0,2016-2017,czech-republic,extraliga
2016-10-14 18:00:00,Olomouc,Vitkovice,2.0,4.0,2016-2017,czech-republic,extraliga
2016-10-14 17:30:00,Chomutov,Kometa Brno,4.0,3.0,2016-2017,czech-republic,extraliga
2016-10-14 17:30:00,Litvinov,Liberec,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-14 17:30:00,Zlin,Mountfield HK,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-14 17:20:00,Pardubice,Plzen,4.0,2.0,2016-2017,czech-republic,extraliga
2016-10-14 17:00:00,Trinec,Mlada Boleslav,4.0,3.0,2016-2017,czech-republic,extraliga
2016-10-11 18:00:00,Pardubice,Zlin,2.0,3.0,2016-2017,czech-republic,extraliga
2016-10-09 18:20:00,Kometa Brno,Liberec,5.0,1.0,2016-2017,czech-republic,extraliga
2016-10-09 17:30:00,Litvinov,Sparta Prague,5.0,1.0,2016-2017,czech-republic,extraliga
2016-10-09 17:30:00,Mlada Boleslav,Chomutov,4.0,2.0,2016-2017,czech-republic,extraliga
2016-10-09 17:00:00,Mountfield HK,Trinec,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-09 17:00:00,Vitkovice,Pardubice,2.0,0.0,2016-2017,czech-republic,extraliga
2016-10-09 17:00:00,Zlin,Olomouc,3.0,1.0,2016-2017,czech-republic,extraliga
2016-10-09 15:30:00,Karlovy Vary,Plzen,1.0,2.0,2016-2017,czech-republic,extraliga
2016-10-07 18:30:00,Sparta Prague,Mlada Boleslav,9.0,0.0,2016-2017,czech-republic,extraliga
2016-10-07 18:00:00,Liberec,Vitkovice,3.0,1.0,2016-2017,czech-republic,extraliga
2016-10-07 18:00:00,Olomouc,Mountfield HK,3.0,4.0,2016-2017,czech-republic,extraliga
2016-10-07 17:30:00,Chomutov,Zlin,6.0,3.0,2016-2017,czech-republic,extraliga
2016-10-07 17:30:00,Plzen,Litvinov,3.0,4.0,2016-2017,czech-republic,extraliga
2016-10-07 17:00:00,Trinec,Kometa Brno,4.0,3.0,2016-2017,czech-republic,extraliga
2016-10-04 18:00:00,Pardubice,Karlovy Vary,5.0,3.0,2016-2017,czech-republic,extraliga
2016-10-02 17:30:00,Mlada Boleslav,Pardubice,2.0,1.0,2016-2017,czech-republic,extraliga
2016-10-02 17:15:00,Kometa Brno,Sparta Prague,6.0,2.0,2016-2017,czech-republic,extraliga
2016-10-02 17:00:00,Mountfield HK,Liberec,3.0,2.0,2016-2017,czech-republic,extraliga
2016-10-02 17:00:00,Zlin,Trinec,4.0,3.0,2016-2017,czech-republic,extraliga
2016-10-02 15:30:00,Chomutov,Olomouc,1.0,4.0,2016-2017,czech-republic,extraliga
2016-10-02 15:30:00,Karlovy Vary,Litvinov,1.0,3.0,2016-2017,czech-republic,extraliga
2016-09-30 18:30:00,Sparta Prague,Zlin,5.0,1.0,2016-2017,czech-republic,extraliga
2016-09-30 18:00:00,Karlovy Vary,Mlada Boleslav,2.0,5.0,2016-2017,czech-republic,extraliga
2016-09-30 18:00:00,Olomouc,Liberec,2.0,1.0,2016-2017,czech-republic,extraliga
2016-09-30 18:00:00,Pardubice,Kometa Brno,3.0,4.0,2016-2017,czech-republic,extraliga
2016-09-30 17:30:00,Plzen,Mountfield HK,4.0,3.0,2016-2017,czech-republic,extraliga
2016-09-30 17:10:00,Litvinov,Vitkovice,2.0,0.0,2016-2017,czech-republic,extraliga
2016-09-30 17:00:00,Trinec,Chomutov,5.0,1.0,2016-2017,czech-republic,extraliga
2016-09-27 18:00:00,Kometa Brno,Litvinov,7.0,1.0,2016-2017,czech-republic,extraliga
2016-09-27 18:00:00,Mountfield HK,Sparta Prague,2.0,3.0,2016-2017,czech-republic,extraliga
2016-09-27 17:30:00,Chomutov,Pardubice,5.0,6.0,2016-2017,czech-republic,extraliga
2016-09-27 17:30:00,Mlada Boleslav,Plzen,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-27 17:10:00,Olomouc,Trinec,1.0,2.0,2016-2017,czech-republic,extraliga
2016-09-27 17:00:00,Vitkovice,Karlovy Vary,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-25 15:30:00,Karlovy Vary,Kometa Brno,2.0,4.0,2016-2017,czech-republic,extraliga
2016-09-23 18:00:00,Liberec,Trinec,0.0,3.0,2016-2017,czech-republic,extraliga
2016-09-23 17:30:00,Chomutov,Sparta Prague,4.0,3.0,2016-2017,czech-republic,extraliga
2016-09-23 17:30:00,Litvinov,Mountfield HK,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-23 17:30:00,Plzen,Olomouc,5.0,6.0,2016-2017,czech-republic,extraliga
2016-09-23 17:10:00,Vitkovice,Mlada Boleslav,2.0,5.0,2016-2017,czech-republic,extraliga
2016-09-20 18:00:00,Liberec,Plzen,2.0,1.0,2016-2017,czech-republic,extraliga
2016-09-18 17:30:00,Mlada Boleslav,Litvinov,3.0,4.0,2016-2017,czech-republic,extraliga
2016-09-18 17:10:00,Mountfield HK,Pardubice,8.0,2.0,2016-2017,czech-republic,extraliga
2016-09-18 17:00:00,Kometa Brno,Vitkovice,0.0,1.0,2016-2017,czech-republic,extraliga
2016-09-18 17:00:00,Olomouc,Sparta Prague,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-18 17:00:00,Zlin,Plzen,1.0,2.0,2016-2017,czech-republic,extraliga
2016-09-18 15:30:00,Chomutov,Liberec,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-18 15:00:00,Trinec,Karlovy Vary,7.0,0.0,2016-2017,czech-republic,extraliga
2016-09-16 18:30:00,Sparta Prague,Trinec,3.0,4.0,2016-2017,czech-republic,extraliga
2016-09-16 18:00:00,Karlovy Vary,Olomouc,3.0,1.0,2016-2017,czech-republic,extraliga
2016-09-16 18:00:00,Pardubice,Liberec,4.0,5.0,2016-2017,czech-republic,extraliga
2016-09-16 17:30:00,Mlada Boleslav,Zlin,5.0,4.0,2016-2017,czech-republic,extraliga
2016-09-16 17:30:00,Plzen,Kometa Brno,3.0,6.0,2016-2017,czech-republic,extraliga
2016-09-16 17:10:00,Litvinov,Chomutov,2.0,4.0,2016-2017,czech-republic,extraliga
2016-09-16 17:00:00,Vitkovice,Mountfield HK,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-13 18:00:00,Kometa Brno,Mlada Boleslav,5.0,1.0,2016-2017,czech-republic,extraliga
2016-09-13 18:00:00,Mountfield HK,Karlovy Vary,4.0,0.0,2016-2017,czech-republic,extraliga
2016-09-13 18:00:00,Olomouc,Pardubice,2.0,1.0,2016-2017,czech-republic,extraliga
2016-09-13 17:30:00,Chomutov,Plzen,6.0,4.0,2016-2017,czech-republic,extraliga
2016-09-13 17:30:00,Zlin,Vitkovice,2.0,0.0,2016-2017,czech-republic,extraliga
2016-09-13 17:10:00,Liberec,Sparta Prague,2.0,3.0,2016-2017,czech-republic,extraliga
2016-09-13 17:00:00,Trinec,Litvinov,2.0,1.0,2016-2017,czech-republic,extraliga
2016-09-11 17:30:00,Litvinov,Zlin,3.0,6.0,2016-2017,czech-republic,extraliga
2016-09-11 17:30:00,Mlada Boleslav,Olomouc,0.0,2.0,2016-2017,czech-republic,extraliga
2016-09-11 17:00:00,Kometa Brno,Mountfield HK,3.0,1.0,2016-2017,czech-republic,extraliga
2016-09-11 17:00:00,Pardubice,Sparta Prague,2.0,3.0,2016-2017,czech-republic,extraliga
2016-09-11 17:00:00,Vitkovice,Chomutov,2.0,3.0,2016-2017,czech-republic,extraliga
2016-09-11 15:30:00,Karlovy Vary,Liberec,1.0,5.0,2016-2017,czech-republic,extraliga
2016-09-11 15:10:00,Plzen,Trinec,1.0,2.0,2016-2017,czech-republic,extraliga
2016-09-09 18:00:00,Olomouc,Litvinov,1.0,3.0,2016-2017,czech-republic,extraliga
2016-09-09 17:30:00,Chomutov,Karlovy Vary,3.0,2.0,2016-2017,czech-republic,extraliga
2016-09-09 17:30:00,Zlin,Kometa Brno,3.0,5.0,2016-2017,czech-republic,extraliga
2016-09-09 17:10:00,Mountfield HK,Mlada Boleslav,4.0,5.0,2016-2017,czech-republic,extraliga
2016-09-09 17:00:00,Trinec,Pardubice,4.0,1.0,2016-2017,czech-republic,extraliga
2016-09-09 17:00:00,Vitkovice,Sparta Prague,3.0,2.0,2016-2017,czech-republic,extraliga
2016-04-24 17:20:00,Sparta Prague,Liberec,1.0,2.0,2015-2016,czech-republic,extraliga
2016-04-24 15:30:00,Karlovy Vary,Slavia Prague,5.0,6.0,2015-2016,czech-republic,extraliga
2016-04-24 15:30:00,Litvinov,Jihlava,8.0,2.0,2015-2016,czech-republic,extraliga
2016-04-22 18:00:00,Jihlava,Karlovy Vary,2.0,6.0,2015-2016,czech-republic,extraliga
2016-04-22 18:00:00,Slavia Prague,Litvinov,2.0,1.0,2015-2016,czech-republic,extraliga
2016-04-22 17:20:00,Liberec,Sparta Prague,4.0,3.0,2015-2016,czech-republic,extraliga
2016-04-19 18:20:00,Sparta Prague,Liberec,1.0,4.0,2015-2016,czech-republic,extraliga
2016-04-19 18:00:00,Karlovy Vary,Litvinov,5.0,3.0,2015-2016,czech-republic,extraliga
2016-04-19 17:30:00,Jihlava,Slavia Prague,4.0,1.0,2015-2016,czech-republic,extraliga
2016-04-18 18:20:00,Sparta Prague,Liberec,4.0,1.0,2015-2016,czech-republic,extraliga
2016-04-17 18:00:00,Slavia Prague,Jihlava,3.0,2.0,2015-2016,czech-republic,extraliga
2016-04-17 15:30:00,Litvinov,Karlovy Vary,3.0,2.0,2015-2016,czech-republic,extraliga
2016-04-15 18:00:00,Slavia Prague,Karlovy Vary,1.0,3.0,2015-2016,czech-republic,extraliga
2016-04-15 17:30:00,Jihlava,Litvinov,1.0,2.0,2015-2016,czech-republic,extraliga
2016-04-15 17:20:00,Liberec,Sparta Prague,4.0,2.0,2015-2016,czech-republic,extraliga
2016-04-14 17:20:00,Liberec,Sparta Prague,1.0,3.0,2015-2016,czech-republic,extraliga
2016-04-12 18:00:00,Karlovy Vary,Jihlava,4.0,2.0,2015-2016,czech-republic,extraliga
2016-04-12 17:30:00,Litvinov,Slavia Prague,5.0,1.0,2015-2016,czech-republic,extraliga
2016-04-10 15:30:00,Karlovy Vary,Slavia Prague,2.0,1.0,2015-2016,czech-republic,extraliga
2016-04-10 15:30:00,Litvinov,Jihlava,4.0,1.0,2015-2016,czech-republic,extraliga
2016-04-08 18:00:00,Slavia Prague,Litvinov,3.0,4.0,2015-2016,czech-republic,extraliga
2016-04-08 17:30:00,Jihlava,Karlovy Vary,2.0,1.0,2015-2016,czech-republic,extraliga
2016-04-08 17:20:00,Plzen,Sparta Prague,2.0,3.0,2015-2016,czech-republic,extraliga
2016-04-06 18:20:00,Sparta Prague,Plzen,6.0,1.0,2015-2016,czech-republic,extraliga
2016-04-05 18:00:00,Karlovy Vary,Litvinov,3.0,2.0,2015-2016,czech-republic,extraliga
2016-04-05 17:30:00,Jihlava,Slavia Prague,4.0,5.0,2015-2016,czech-republic,extraliga
2016-04-05 17:20:00,Mlada Boleslav,Liberec,2.0,5.0,2015-2016,czech-republic,extraliga
2016-04-04 17:20:00,Mlada Boleslav,Liberec,0.0,3.0,2015-2016,czech-republic,extraliga
2016-04-03 18:00:00,Slavia Prague,Jihlava,5.0,0.0,2015-2016,czech-republic,extraliga
2016-04-03 16:45:00,Plzen,Sparta Prague,2.0,1.0,2015-2016,czech-republic,extraliga
2016-04-03 15:30:00,Litvinov,Karlovy Vary,5.0,3.0,2015-2016,czech-republic,extraliga
2016-04-02 16:00:00,Plzen,Sparta Prague,2.0,4.0,2015-2016,czech-republic,extraliga
2016-04-01 18:00:00,Slavia Prague,Karlovy Vary,4.0,2.0,2015-2016,czech-republic,extraliga
2016-04-01 17:30:00,Jihlava,Litvinov,2.0,1.0,2015-2016,czech-republic,extraliga
2016-04-01 17:20:00,Liberec,Mlada Boleslav,5.0,2.0,2015-2016,czech-republic,extraliga
2016-03-31 18:20:00,Liberec,Mlada Boleslav,4.0,3.0,2015-2016,czech-republic,extraliga
2016-03-30 18:20:00,Sparta Prague,Plzen,4.0,3.0,2015-2016,czech-republic,extraliga
2016-03-29 18:00:00,Karlovy Vary,Jihlava,6.0,3.0,2015-2016,czech-republic,extraliga
2016-03-29 17:50:00,Sparta Prague,Plzen,3.0,7.0,2015-2016,czech-republic,extraliga
2016-03-29 17:30:00,Litvinov,Slavia Prague,4.0,2.0,2015-2016,czech-republic,extraliga
2016-03-25 17:00:00,Pardubice,Karlovy Vary,4.0,2.0,2015-2016,czech-republic,extraliga
2016-03-25 17:00:00,Vitkovice,Litvinov,2.0,4.0,2015-2016,czech-republic,extraliga
2016-03-24 17:20:00,Mlada Boleslav,Mountfield HK,4.0,0.0,2015-2016,czech-republic,extraliga
2016-03-23 18:20:00,Sparta Prague,Zlin,5.0,2.0,2015-2016,czech-republic,extraliga
2016-03-22 17:30:00,Plzen,Olomouc,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-22 17:20:00,Mountfield HK,Mlada Boleslav,4.0,2.0,2015-2016,czech-republic,extraliga
2016-03-21 17:30:00,Chomutov,Liberec,2.0,7.0,2015-2016,czech-republic,extraliga
2016-03-21 17:20:00,Zlin,Sparta Prague,1.0,4.0,2015-2016,czech-republic,extraliga
2016-03-20 17:50:00,Chomutov,Liberec,1.0,3.0,2015-2016,czech-republic,extraliga
2016-03-20 17:00:00,Zlin,Sparta Prague,2.0,3.0,2015-2016,czech-republic,extraliga
2016-03-20 15:30:00,Karlovy Vary,Vitkovice,2.0,5.0,2015-2016,czech-republic,extraliga
2016-03-20 15:30:00,Litvinov,Pardubice,6.0,1.0,2015-2016,czech-republic,extraliga
2016-03-19 17:30:00,Mlada Boleslav,Mountfield HK,5.0,4.0,2015-2016,czech-republic,extraliga
2016-03-19 15:00:00,Olomouc,Plzen,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-18 18:00:00,Pardubice,Vitkovice,2.0,0.0,2015-2016,czech-republic,extraliga
2016-03-18 18:00:00,Olomouc,Plzen,1.0,8.0,2015-2016,czech-republic,extraliga
2016-03-18 17:30:00,Litvinov,Karlovy Vary,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-18 17:30:00,Mlada Boleslav,Mountfield HK,3.0,2.0,2015-2016,czech-republic,extraliga
2016-03-17 18:20:00,Sparta Prague,Zlin,0.0,4.0,2015-2016,czech-republic,extraliga
2016-03-17 18:00:00,Liberec,Chomutov,4.0,1.0,2015-2016,czech-republic,extraliga
2016-03-16 18:20:00,Sparta Prague,Zlin,4.0,3.0,2015-2016,czech-republic,extraliga
2016-03-16 18:00:00,Liberec,Chomutov,4.0,1.0,2015-2016,czech-republic,extraliga
2016-03-15 17:30:00,Plzen,Olomouc,4.0,2.0,2015-2016,czech-republic,extraliga
2016-03-15 17:20:00,Mountfield HK,Mlada Boleslav,3.0,4.0,2015-2016,czech-republic,extraliga
2016-03-14 18:00:00,Mountfield HK,Mlada Boleslav,5.0,2.0,2015-2016,czech-republic,extraliga
2016-03-14 17:20:00,Plzen,Olomouc,1.0,0.0,2015-2016,czech-republic,extraliga
2016-03-13 17:20:00,Zlin,Trinec,3.0,2.0,2015-2016,czech-republic,extraliga
2016-03-13 15:30:00,Karlovy Vary,Litvinov,2.0,3.0,2015-2016,czech-republic,extraliga
2016-03-13 15:30:00,Vitkovice,Pardubice,1.0,2.0,2015-2016,czech-republic,extraliga
2016-03-11 18:00:00,Karlovy Vary,Pardubice,2.0,3.0,2015-2016,czech-republic,extraliga
2016-03-11 18:00:00,Kometa Brno,Chomutov,3.0,4.0,2015-2016,czech-republic,extraliga
2016-03-11 17:30:00,Litvinov,Vitkovice,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-11 17:20:00,Trinec,Zlin,4.0,3.0,2015-2016,czech-republic,extraliga
2016-03-10 17:20:00,Kometa Brno,Chomutov,3.0,2.0,2015-2016,czech-republic,extraliga
2016-03-10 17:00:00,Trinec,Zlin,2.0,3.0,2015-2016,czech-republic,extraliga
2016-03-08 18:00:00,Pardubice,Litvinov,4.0,3.0,2015-2016,czech-republic,extraliga
2016-03-08 17:30:00,Zlin,Trinec,3.0,4.0,2015-2016,czech-republic,extraliga
2016-03-08 17:20:00,Chomutov,Kometa Brno,2.0,0.0,2015-2016,czech-republic,extraliga
2016-03-08 17:00:00,Vitkovice,Karlovy Vary,3.0,0.0,2015-2016,czech-republic,extraliga
2016-03-07 17:20:00,Chomutov,Kometa Brno,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-07 17:20:00,Zlin,Trinec,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Kometa Brno,Zlin,2.0,4.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Liberec,Karlovy Vary,6.0,2.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Litvinov,Vitkovice,2.0,1.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Mountfield HK,Pardubice,4.0,1.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Plzen,Chomutov,3.0,1.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Sparta Prague,Mlada Boleslav,6.0,4.0,2015-2016,czech-republic,extraliga
2016-03-04 18:20:00,Trinec,Olomouc,0.0,2.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Chomutov,Sparta Prague,1.0,3.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Karlovy Vary,Mountfield HK,2.0,4.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Mlada Boleslav,Trinec,1.0,0.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Olomouc,Litvinov,4.0,1.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Pardubice,Kometa Brno,3.0,4.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Vitkovice,Liberec,5.0,6.0,2015-2016,czech-republic,extraliga
2016-03-01 17:20:00,Zlin,Plzen,6.0,4.0,2015-2016,czech-republic,extraliga
2016-02-28 17:20:00,Liberec,Zlin,8.0,4.0,2015-2016,czech-republic,extraliga
2016-02-28 17:00:00,Mountfield HK,Chomutov,2.0,3.0,2015-2016,czech-republic,extraliga
2016-02-28 15:30:00,Kometa Brno,Mlada Boleslav,4.0,3.0,2015-2016,czech-republic,extraliga
2016-02-28 15:30:00,Litvinov,Karlovy Vary,3.0,1.0,2015-2016,czech-republic,extraliga
2016-02-28 15:30:00,Vitkovice,Olomouc,4.0,1.0,2015-2016,czech-republic,extraliga
2016-02-28 15:00:00,Sparta Prague,Pardubice,6.0,1.0,2015-2016,czech-republic,extraliga
2016-02-28 15:00:00,Trinec,Plzen,3.0,2.0,2015-2016,czech-republic,extraliga
2016-02-26 18:00:00,Karlovy Vary,Vitkovice,1.0,5.0,2015-2016,czech-republic,extraliga
2016-02-26 18:00:00,Olomouc,Liberec,0.0,2.0,2015-2016,czech-republic,extraliga
2016-02-26 18:00:00,Pardubice,Litvinov,2.0,1.0,2015-2016,czech-republic,extraliga
2016-02-26 17:30:00,Chomutov,Kometa Brno,5.0,2.0,2015-2016,czech-republic,extraliga
2016-02-26 17:30:00,Mlada Boleslav,Plzen,5.0,1.0,2015-2016,czech-republic,extraliga
2016-02-26 17:20:00,Zlin,Mountfield HK,4.0,1.0,2015-2016,czech-republic,extraliga
2016-02-26 17:00:00,Trinec,Sparta Prague,2.0,3.0,2015-2016,czech-republic,extraliga
2016-02-23 18:00:00,Karlovy Vary,Olomouc,3.0,5.0,2015-2016,czech-republic,extraliga
2016-02-23 18:00:00,Liberec,Pardubice,4.0,2.0,2015-2016,czech-republic,extraliga
2016-02-23 18:00:00,Mountfield HK,Mlada Boleslav,2.0,3.0,2015-2016,czech-republic,extraliga
2016-02-23 17:30:00,Litvinov,Chomutov,2.0,3.0,2015-2016,czech-republic,extraliga
2016-02-23 17:30:00,Plzen,Sparta Prague,3.0,4.0,2015-2016,czech-republic,extraliga
2016-02-23 17:20:00,Kometa Brno,Trinec,3.0,1.0,2015-2016,czech-republic,extraliga
