DT,Home,Away,Home_points,Away_points,season,country,league
2023-05-16 20:30:00,Rzeszow,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2023-05-13 14:45:00,Zawiercie,Rzeszow,3.0,2.0,2022-2023,poland,plusliga
2023-05-10 20:30:00,Jastrzebski,Kedzierzyn-Kozle,3.0,0.0,2022-2023,poland,plusliga
2023-05-09 20:30:00,Rzeszow,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2023-05-06 17:30:00,Zawiercie,Rzeszow,1.0,3.0,2022-2023,poland,plusliga
2023-05-06 14:45:00,Kedzierzyn-Kozle,Jastrzebski,1.0,3.0,2022-2023,poland,plusliga
2023-05-03 20:30:00,Jastrzebski,Kedzierzyn-Kozle,3.0,0.0,2022-2023,poland,plusliga
2023-05-02 20:30:00,Rzeszow,Zawiercie,2.0,3.0,2022-2023,poland,plusliga
2023-04-28 22:15:00,Projekt Warszawa,Gdansk,15.0,10.0,2022-2023,poland,plusliga
2023-04-28 20:30:00,Projekt Warszawa,Gdansk,2.0,3.0,2022-2023,poland,plusliga
2023-04-26 20:30:00,Jastrzebski,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2023-04-26 17:30:00,Kedzierzyn-Kozle,Rzeszow,3.0,2.0,2022-2023,poland,plusliga
2023-04-24 20:30:00,Gdansk,Projekt Warszawa,1.0,3.0,2022-2023,poland,plusliga
2023-04-24 17:30:00,Olsztyn,Stal Nysa,0.0,3.0,2022-2023,poland,plusliga
2023-04-23 20:30:00,Zawiercie,Jastrzebski,2.0,3.0,2022-2023,poland,plusliga
2023-04-23 14:45:00,Rzeszow,Kedzierzyn-Kozle,1.0,3.0,2022-2023,poland,plusliga
2023-04-22 20:30:00,Zawiercie,Jastrzebski,1.0,3.0,2022-2023,poland,plusliga
2023-04-22 14:45:00,Rzeszow,Kedzierzyn-Kozle,2.0,3.0,2022-2023,poland,plusliga
2023-04-21 20:30:00,Stal Nysa,Olsztyn,3.0,1.0,2022-2023,poland,plusliga
2023-04-19 17:30:00,Zawiercie,Olsztyn,3.0,1.0,2022-2023,poland,plusliga
2023-04-18 20:30:00,Lublin,Slepsk Suwalki,0.0,3.0,2022-2023,poland,plusliga
2023-04-18 19:15:00,Belchatow,GKS Katowice,11.0,15.0,2022-2023,poland,plusliga
2023-04-18 17:30:00,Belchatow,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2023-04-17 17:30:00,Barkom,Cuprum Gorzow,3.0,2.0,2022-2023,poland,plusliga
2023-04-16 20:30:00,Cuprum Gorzow,Barkom,0.0,3.0,2022-2023,poland,plusliga
2023-04-16 17:30:00,Slepsk Suwalki,Lublin,3.0,1.0,2022-2023,poland,plusliga
2023-04-16 14:45:00,Olsztyn,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2023-04-15 20:30:00,Projekt Warszawa,Kedzierzyn-Kozle,1.0,3.0,2022-2023,poland,plusliga
2023-04-15 14:45:00,Olsztyn,Zawiercie,3.0,2.0,2022-2023,poland,plusliga
2023-04-14 20:30:00,Projekt Warszawa,Kedzierzyn-Kozle,3.0,2.0,2022-2023,poland,plusliga
2023-04-14 17:30:00,Stal Nysa,Rzeszow,1.0,3.0,2022-2023,poland,plusliga
2023-04-13 20:30:00,GKS Katowice,Belchatow,3.0,1.0,2022-2023,poland,plusliga
2023-04-12 20:30:00,Gdansk,Jastrzebski,1.0,3.0,2022-2023,poland,plusliga
2023-04-10 14:45:00,Kedzierzyn-Kozle,Projekt Warszawa,3.0,2.0,2022-2023,poland,plusliga
2023-04-09 17:30:00,Jastrzebski,Gdansk,3.0,0.0,2022-2023,poland,plusliga
2023-04-09 14:45:00,Kedzierzyn-Kozle,Projekt Warszawa,3.0,2.0,2022-2023,poland,plusliga
2023-04-08 17:30:00,Rzeszow,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2023-04-08 14:45:00,Jastrzebski,Gdansk,3.0,0.0,2022-2023,poland,plusliga
2023-04-07 20:30:00,Zawiercie,Olsztyn,3.0,0.0,2022-2023,poland,plusliga
2023-04-07 17:30:00,Rzeszow,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2023-04-06 17:30:00,Zawiercie,Olsztyn,3.0,0.0,2022-2023,poland,plusliga
2023-04-03 20:30:00,Lublin,Belchatow,3.0,0.0,2022-2023,poland,plusliga
2023-04-03 17:30:00,Bielsko-Biala,Slepsk Suwalki,0.0,3.0,2022-2023,poland,plusliga
2023-04-02 20:30:00,Olsztyn,Czarni Radom,3.0,1.0,2022-2023,poland,plusliga
2023-04-02 18:00:00,Gdansk,Projekt Warszawa,3.0,2.0,2022-2023,poland,plusliga
2023-04-01 20:30:00,Kedzierzyn-Kozle,Jastrzebski,3.0,1.0,2022-2023,poland,plusliga
2023-03-31 20:30:00,GKS Katowice,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2023-03-31 17:30:00,Zawiercie,Cuprum Gorzow,3.0,2.0,2022-2023,poland,plusliga
2023-03-27 20:30:00,Belchatow,Olsztyn,0.0,3.0,2022-2023,poland,plusliga
2023-03-26 20:30:00,Projekt Warszawa,Stal Nysa,3.0,2.0,2022-2023,poland,plusliga
2023-03-26 17:30:00,Kedzierzyn-Kozle,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2023-03-26 14:45:00,Rzeszow,Gdansk,3.0,1.0,2022-2023,poland,plusliga
2023-03-25 20:30:00,Cuprum Gorzow,Lublin,1.0,3.0,2022-2023,poland,plusliga
2023-03-25 17:30:00,Czarni Radom,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2023-03-25 14:45:00,Slepsk Suwalki,Zawiercie,1.0,3.0,2022-2023,poland,plusliga
2023-03-23 20:30:00,Barkom,Bielsko-Biala,3.0,1.0,2022-2023,poland,plusliga
2023-03-22 17:30:00,Rzeszow,Jastrzebski,2.0,3.0,2022-2023,poland,plusliga
2023-03-21 17:30:00,Slepsk Suwalki,Kedzierzyn-Kozle,1.0,3.0,2022-2023,poland,plusliga
2023-03-20 20:30:00,Cuprum Gorzow,Olsztyn,2.0,3.0,2022-2023,poland,plusliga
2023-03-20 17:30:00,Bielsko-Biala,Projekt Warszawa,1.0,3.0,2022-2023,poland,plusliga
2023-03-19 20:30:00,Jastrzebski,Belchatow,2.0,3.0,2022-2023,poland,plusliga
2023-03-19 17:30:00,Czarni Radom,Kedzierzyn-Kozle,1.0,3.0,2022-2023,poland,plusliga
2023-03-18 20:30:00,Zawiercie,Barkom,3.0,1.0,2022-2023,poland,plusliga
2023-03-18 14:45:00,Lublin,Slepsk Suwalki,3.0,1.0,2022-2023,poland,plusliga
2023-03-17 17:30:00,Stal Nysa,Rzeszow,1.0,3.0,2022-2023,poland,plusliga
2023-03-16 17:30:00,GKS Katowice,Gdansk,0.0,3.0,2022-2023,poland,plusliga
2023-03-13 20:30:00,Rzeszow,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2023-03-13 17:30:00,Barkom,Lublin,3.0,0.0,2022-2023,poland,plusliga
2023-03-12 17:30:00,Gdansk,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2023-03-12 14:45:00,Kedzierzyn-Kozle,Belchatow,0.0,3.0,2022-2023,poland,plusliga
2023-03-11 20:30:00,Czarni Radom,GKS Katowice,0.0,3.0,2022-2023,poland,plusliga
2023-03-11 17:30:00,Cuprum Gorzow,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2023-03-11 14:45:00,Projekt Warszawa,Zawiercie,3.0,2.0,2022-2023,poland,plusliga
2023-03-10 20:30:00,Slepsk Suwalki,Olsztyn,0.0,3.0,2022-2023,poland,plusliga
2023-03-08 17:30:00,Cuprum Gorzow,Gdansk,2.0,3.0,2022-2023,poland,plusliga
2023-03-06 20:30:00,GKS Katowice,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2023-03-05 17:30:00,Czarni Radom,Belchatow,1.0,3.0,2022-2023,poland,plusliga
2023-03-05 14:45:00,Lublin,Projekt Warszawa,1.0,3.0,2022-2023,poland,plusliga
2023-03-04 20:30:00,Kedzierzyn-Kozle,Cuprum Gorzow,3.0,1.0,2022-2023,poland,plusliga
2023-03-04 17:30:00,Jastrzebski,Slepsk Suwalki,3.0,1.0,2022-2023,poland,plusliga
2023-03-04 14:45:00,Zawiercie,Rzeszow,3.0,0.0,2022-2023,poland,plusliga
2023-03-03 17:30:00,Olsztyn,Barkom,3.0,0.0,2022-2023,poland,plusliga
2023-03-02 17:30:00,Bielsko-Biala,Gdansk,1.0,3.0,2022-2023,poland,plusliga
2023-02-24 20:30:00,Stal Nysa,Barkom,3.0,0.0,2022-2023,poland,plusliga
2023-02-24 17:30:00,Gdansk,Olsztyn,3.0,0.0,2022-2023,poland,plusliga
2023-02-20 20:30:00,Belchatow,GKS Katowice,2.0,3.0,2022-2023,poland,plusliga
2023-02-19 17:30:00,Projekt Warszawa,Olsztyn,3.0,1.0,2022-2023,poland,plusliga
2023-02-19 14:45:00,Gdansk,Zawiercie,1.0,3.0,2022-2023,poland,plusliga
2023-02-18 20:30:00,Barkom,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2023-02-18 17:30:00,Cuprum Gorzow,Czarni Radom,3.0,2.0,2022-2023,poland,plusliga
2023-02-18 14:45:00,Rzeszow,Lublin,3.0,1.0,2022-2023,poland,plusliga
2023-02-17 20:30:00,Bielsko-Biala,Stal Nysa,0.0,3.0,2022-2023,poland,plusliga
2023-02-12 20:30:00,GKS Katowice,Bielsko-Biala,2.0,3.0,2022-2023,poland,plusliga
2023-02-12 17:30:00,Belchatow,Cuprum Gorzow,2.0,3.0,2022-2023,poland,plusliga
2023-02-12 14:45:00,Zawiercie,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2023-02-11 20:30:00,Lublin,Gdansk,0.0,3.0,2022-2023,poland,plusliga
2023-02-11 17:30:00,Kedzierzyn-Kozle,Barkom,3.0,0.0,2022-2023,poland,plusliga
2023-02-11 14:45:00,Jastrzebski,Projekt Warszawa,1.0,3.0,2022-2023,poland,plusliga
2023-02-10 20:30:00,Czarni Radom,Slepsk Suwalki,0.0,3.0,2022-2023,poland,plusliga
2023-02-09 17:30:00,Olsztyn,Rzeszow,1.0,3.0,2022-2023,poland,plusliga
2023-02-06 20:30:00,Cuprum Gorzow,GKS Katowice,0.0,3.0,2022-2023,poland,plusliga
2023-02-05 17:30:00,Barkom,Czarni Radom,0.0,3.0,2022-2023,poland,plusliga
2023-02-05 14:45:00,Slepsk Suwalki,Belchatow,3.0,0.0,2022-2023,poland,plusliga
2023-02-04 17:30:00,Stal Nysa,Lublin,3.0,0.0,2022-2023,poland,plusliga
2023-02-04 14:45:00,Projekt Warszawa,Kedzierzyn-Kozle,3.0,1.0,2022-2023,poland,plusliga
2023-02-03 17:30:00,Bielsko-Biala,Zawiercie,2.0,3.0,2022-2023,poland,plusliga
2023-01-30 20:30:00,Czarni Radom,Projekt Warszawa,0.0,3.0,2022-2023,poland,plusliga
2023-01-30 17:30:00,Cuprum Gorzow,Slepsk Suwalki,3.0,2.0,2022-2023,poland,plusliga
2023-01-29 20:30:00,Belchatow,Barkom,0.0,3.0,2022-2023,poland,plusliga
2023-01-29 14:55:00,Lublin,Bielsko-Biala,3.0,1.0,2022-2023,poland,plusliga
2023-01-28 20:30:00,GKS Katowice,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2023-01-28 17:30:00,Jastrzebski,Gdansk,3.0,0.0,2022-2023,poland,plusliga
2023-01-28 14:45:00,Kedzierzyn-Kozle,Rzeszow,3.0,1.0,2022-2023,poland,plusliga
2023-01-27 17:30:00,Olsztyn,Stal Nysa,3.0,1.0,2022-2023,poland,plusliga
2023-01-22 20:30:00,Jastrzebski,Stal Nysa,3.0,1.0,2022-2023,poland,plusliga
2023-01-22 17:30:00,Slepsk Suwalki,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2023-01-22 14:45:00,Projekt Warszawa,Belchatow,3.0,2.0,2022-2023,poland,plusliga
2023-01-21 17:30:00,Barkom,Cuprum Gorzow,3.0,1.0,2022-2023,poland,plusliga
2023-01-21 14:45:00,Zawiercie,Lublin,3.0,1.0,2022-2023,poland,plusliga
2023-01-20 20:30:00,Rzeszow,Czarni Radom,3.0,0.0,2022-2023,poland,plusliga
2023-01-20 17:30:00,Bielsko-Biala,Olsztyn,1.0,3.0,2022-2023,poland,plusliga
2023-01-19 17:30:00,Gdansk,Kedzierzyn-Kozle,3.0,1.0,2022-2023,poland,plusliga
2023-01-17 20:30:00,GKS Katowice,Olsztyn,1.0,3.0,2022-2023,poland,plusliga
2023-01-16 20:30:00,Kedzierzyn-Kozle,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2023-01-16 17:30:00,Cuprum Gorzow,Projekt Warszawa,0.0,3.0,2022-2023,poland,plusliga
2023-01-15 20:30:00,Jastrzebski,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2023-01-15 17:30:00,Czarni Radom,Gdansk,1.0,3.0,2022-2023,poland,plusliga
2023-01-15 14:45:00,Rzeszow,Belchatow,3.0,0.0,2022-2023,poland,plusliga
2023-01-14 20:30:00,Slepsk Suwalki,Barkom,3.0,0.0,2022-2023,poland,plusliga
2023-01-14 14:45:00,Olsztyn,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2023-01-13 20:30:00,GKS Katowice,Lublin,0.0,3.0,2022-2023,poland,plusliga
2023-01-09 17:30:00,Barkom,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2023-01-08 20:30:00,Rzeszow,Cuprum Gorzow,2.0,3.0,2022-2023,poland,plusliga
2023-01-08 17:30:00,Stal Nysa,Czarni Radom,3.0,1.0,2022-2023,poland,plusliga
2023-01-07 20:30:00,Projekt Warszawa,Slepsk Suwalki,3.0,0.0,2022-2023,poland,plusliga
2023-01-07 17:30:00,Gdansk,Belchatow,3.0,1.0,2022-2023,poland,plusliga
2023-01-07 14:45:00,Lublin,Olsztyn,3.0,1.0,2022-2023,poland,plusliga
2023-01-06 20:30:00,Bielsko-Biala,Kedzierzyn-Kozle,0.0,3.0,2022-2023,poland,plusliga
2023-01-06 17:30:00,Zawiercie,Jastrzebski,3.0,2.0,2022-2023,poland,plusliga
2023-01-03 17:30:00,Slepsk Suwalki,Rzeszow,1.0,3.0,2022-2023,poland,plusliga
2022-12-30 20:30:00,Belchatow,Stal Nysa,2.0,3.0,2022-2023,poland,plusliga
2022-12-30 17:30:00,Kedzierzyn-Kozle,Zawiercie,3.0,1.0,2022-2023,poland,plusliga
2022-12-29 16:15:00,Jastrzebski,Lublin,2.0,3.0,2022-2023,poland,plusliga
2022-12-28 20:30:00,Barkom,Projekt Warszawa,0.0,3.0,2022-2023,poland,plusliga
2022-12-28 17:30:00,Czarni Radom,Bielsko-Biala,2.0,3.0,2022-2023,poland,plusliga
2022-12-23 17:30:00,Rzeszow,Barkom,3.0,1.0,2022-2023,poland,plusliga
2022-12-22 18:30:00,Gdansk,Slepsk Suwalki,3.0,2.0,2022-2023,poland,plusliga
2022-12-22 16:15:00,Bielsko-Biala,Belchatow,2.0,3.0,2022-2023,poland,plusliga
2022-12-21 21:00:00,Projekt Warszawa,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2022-12-21 18:30:00,Stal Nysa,Cuprum Gorzow,3.0,0.0,2022-2023,poland,plusliga
2022-12-21 16:15:00,Olsztyn,Jastrzebski,3.0,1.0,2022-2023,poland,plusliga
2022-12-20 20:30:00,Lublin,Kedzierzyn-Kozle,3.0,2.0,2022-2023,poland,plusliga
2022-12-20 17:30:00,Zawiercie,Czarni Radom,3.0,0.0,2022-2023,poland,plusliga
2022-12-18 20:30:00,Barkom,Gdansk,2.0,3.0,2022-2023,poland,plusliga
2022-12-18 13:00:00,Projekt Warszawa,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2022-12-17 20:30:00,GKS Katowice,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2022-12-17 17:30:00,Kedzierzyn-Kozle,Olsztyn,2.0,3.0,2022-2023,poland,plusliga
2022-12-17 14:45:00,Belchatow,Zawiercie,2.0,3.0,2022-2023,poland,plusliga
2022-12-16 20:30:00,Czarni Radom,Lublin,2.0,3.0,2022-2023,poland,plusliga
2022-12-16 17:30:00,Slepsk Suwalki,Stal Nysa,0.0,3.0,2022-2023,poland,plusliga
2022-12-15 17:30:00,Cuprum Gorzow,Bielsko-Biala,3.0,1.0,2022-2023,poland,plusliga
2022-12-13 20:30:00,Barkom,Stal Nysa,1.0,3.0,2022-2023,poland,plusliga
2022-12-12 20:30:00,Slepsk Suwalki,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-12-12 17:30:00,Rzeszow,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2022-12-11 17:30:00,Projekt Warszawa,Gdansk,3.0,0.0,2022-2023,poland,plusliga
2022-12-11 14:45:00,Jastrzebski,Kedzierzyn-Kozle,2.0,3.0,2022-2023,poland,plusliga
2022-12-10 20:30:00,Czarni Radom,Olsztyn,0.0,3.0,2022-2023,poland,plusliga
2022-12-10 17:30:00,Cuprum Gorzow,Zawiercie,1.0,3.0,2022-2023,poland,plusliga
2022-12-10 14:45:00,Belchatow,Lublin,3.0,0.0,2022-2023,poland,plusliga
2022-12-08 18:30:00,Gdansk,Rzeszow,2.0,3.0,2022-2023,poland,plusliga
2022-12-08 16:15:00,GKS Katowice,Kedzierzyn-Kozle,1.0,3.0,2022-2023,poland,plusliga
2022-12-07 21:00:00,Bielsko-Biala,Barkom,0.0,3.0,2022-2023,poland,plusliga
2022-12-07 18:30:00,Lublin,Cuprum Gorzow,3.0,0.0,2022-2023,poland,plusliga
2022-12-07 16:15:00,Olsztyn,Belchatow,3.0,1.0,2022-2023,poland,plusliga
2022-12-06 21:00:00,Jastrzebski,Czarni Radom,3.0,0.0,2022-2023,poland,plusliga
2022-12-06 18:30:00,Zawiercie,Slepsk Suwalki,3.0,0.0,2022-2023,poland,plusliga
2022-12-06 16:15:00,Stal Nysa,Projekt Warszawa,1.0,3.0,2022-2023,poland,plusliga
2022-12-05 17:30:00,Gdansk,GKS Katowice,3.0,1.0,2022-2023,poland,plusliga
2022-12-04 17:30:00,Barkom,Zawiercie,0.0,3.0,2022-2023,poland,plusliga
2022-12-04 14:45:00,Kedzierzyn-Kozle,Czarni Radom,3.0,2.0,2022-2023,poland,plusliga
2022-12-03 20:30:00,Olsztyn,Cuprum Gorzow,3.0,0.0,2022-2023,poland,plusliga
2022-12-03 17:30:00,Slepsk Suwalki,Lublin,2.0,3.0,2022-2023,poland,plusliga
2022-12-03 14:45:00,Belchatow,Jastrzebski,3.0,2.0,2022-2023,poland,plusliga
2022-12-02 20:30:00,Projekt Warszawa,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-12-01 17:30:00,Rzeszow,Stal Nysa,3.0,0.0,2022-2023,poland,plusliga
2022-11-28 17:30:00,Olsztyn,Slepsk Suwalki,2.0,3.0,2022-2023,poland,plusliga
2022-11-27 17:30:00,Bielsko-Biala,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2022-11-27 14:45:00,Zawiercie,Projekt Warszawa,3.0,0.0,2022-2023,poland,plusliga
2022-11-26 20:30:00,Lublin,Barkom,3.0,2.0,2022-2023,poland,plusliga
2022-11-26 17:30:00,Jastrzebski,Cuprum Gorzow,1.0,3.0,2022-2023,poland,plusliga
2022-11-26 14:45:00,Belchatow,Kedzierzyn-Kozle,2.0,3.0,2022-2023,poland,plusliga
2022-11-25 20:30:00,Stal Nysa,Gdansk,1.0,3.0,2022-2023,poland,plusliga
2022-11-24 18:30:00,Barkom,Olsztyn,2.0,3.0,2022-2023,poland,plusliga
2022-11-24 16:15:00,Slepsk Suwalki,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2022-11-23 21:00:00,Projekt Warszawa,Lublin,1.0,3.0,2022-2023,poland,plusliga
2022-11-23 18:30:00,Cuprum Gorzow,Kedzierzyn-Kozle,0.0,3.0,2022-2023,poland,plusliga
2022-11-23 16:15:00,Belchatow,Czarni Radom,3.0,0.0,2022-2023,poland,plusliga
2022-11-22 21:00:00,Rzeszow,Zawiercie,1.0,3.0,2022-2023,poland,plusliga
2022-11-22 18:30:00,Stal Nysa,GKS Katowice,2.0,3.0,2022-2023,poland,plusliga
2022-11-22 16:15:00,Gdansk,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-11-20 20:30:00,Jastrzebski,Barkom,3.0,0.0,2022-2023,poland,plusliga
2022-11-20 17:30:00,Czarni Radom,Cuprum Gorzow,0.0,3.0,2022-2023,poland,plusliga
2022-11-20 14:45:00,Olsztyn,Projekt Warszawa,0.0,3.0,2022-2023,poland,plusliga
2022-11-19 20:30:00,GKS Katowice,Belchatow,0.0,3.0,2022-2023,poland,plusliga
2022-11-19 17:30:00,Kedzierzyn-Kozle,Slepsk Suwalki,3.0,0.0,2022-2023,poland,plusliga
2022-11-19 14:45:00,Zawiercie,Gdansk,3.0,0.0,2022-2023,poland,plusliga
2022-11-18 20:30:00,Stal Nysa,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-11-18 17:30:00,Lublin,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2022-11-14 20:30:00,Bielsko-Biala,GKS Katowice,1.0,3.0,2022-2023,poland,plusliga
2022-11-13 20:30:00,Stal Nysa,Zawiercie,0.0,3.0,2022-2023,poland,plusliga
2022-11-13 17:30:00,Cuprum Gorzow,Belchatow,3.0,2.0,2022-2023,poland,plusliga
2022-11-13 14:45:00,Barkom,Kedzierzyn-Kozle,2.0,3.0,2022-2023,poland,plusliga
2022-11-12 17:30:00,Projekt Warszawa,Jastrzebski,1.0,3.0,2022-2023,poland,plusliga
2022-11-12 14:45:00,Rzeszow,Olsztyn,3.0,1.0,2022-2023,poland,plusliga
2022-11-11 17:30:00,Gdansk,Lublin,3.0,0.0,2022-2023,poland,plusliga
2022-11-10 20:30:00,Slepsk Suwalki,Czarni Radom,3.0,2.0,2022-2023,poland,plusliga
2022-11-07 20:30:00,GKS Katowice,Cuprum Gorzow,3.0,0.0,2022-2023,poland,plusliga
2022-11-07 17:30:00,Olsztyn,Gdansk,0.0,3.0,2022-2023,poland,plusliga
2022-11-06 20:40:00,Zawiercie,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-11-06 17:35:00,Lublin,Stal Nysa,3.0,1.0,2022-2023,poland,plusliga
2022-11-06 14:45:00,Kedzierzyn-Kozle,Projekt Warszawa,3.0,1.0,2022-2023,poland,plusliga
2022-11-05 20:30:00,Czarni Radom,Barkom,0.0,3.0,2022-2023,poland,plusliga
2022-11-05 14:45:00,Jastrzebski,Rzeszow,3.0,0.0,2022-2023,poland,plusliga
2022-11-04 20:30:00,Belchatow,Slepsk Suwalki,0.0,3.0,2022-2023,poland,plusliga
2022-11-03 18:45:00,Bielsko-Biala,Lublin,1.0,3.0,2022-2023,poland,plusliga
2022-11-03 16:30:00,Zawiercie,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2022-11-02 21:00:00,Rzeszow,Kedzierzyn-Kozle,3.0,0.0,2022-2023,poland,plusliga
2022-11-02 18:45:00,Gdansk,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2022-11-02 16:30:00,Stal Nysa,Olsztyn,3.0,0.0,2022-2023,poland,plusliga
2022-11-01 21:00:00,Projekt Warszawa,Czarni Radom,3.0,0.0,2022-2023,poland,plusliga
2022-11-01 18:45:00,Barkom,Belchatow,3.0,2.0,2022-2023,poland,plusliga
2022-11-01 16:30:00,Slepsk Suwalki,Cuprum Gorzow,3.0,1.0,2022-2023,poland,plusliga
2022-10-30 20:30:00,Lublin,Zawiercie,2.0,3.0,2022-2023,poland,plusliga
2022-10-30 17:30:00,Stal Nysa,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2022-10-30 14:45:00,Kedzierzyn-Kozle,Gdansk,3.0,0.0,2022-2023,poland,plusliga
2022-10-29 20:30:00,Czarni Radom,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2022-10-29 17:30:00,Olsztyn,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-10-29 14:45:00,Belchatow,Projekt Warszawa,0.0,3.0,2022-2023,poland,plusliga
2022-10-28 20:30:00,Cuprum Gorzow,Barkom,3.0,2.0,2022-2023,poland,plusliga
2022-10-28 17:30:00,GKS Katowice,Slepsk Suwalki,3.0,2.0,2022-2023,poland,plusliga
2022-10-24 17:30:00,Gdansk,Czarni Radom,3.0,0.0,2022-2023,poland,plusliga
2022-10-23 17:30:00,Projekt Warszawa,Cuprum Gorzow,3.0,1.0,2022-2023,poland,plusliga
2022-10-23 14:45:00,Barkom,Slepsk Suwalki,1.0,3.0,2022-2023,poland,plusliga
2022-10-22 20:30:00,Lublin,GKS Katowice,2.0,3.0,2022-2023,poland,plusliga
2022-10-22 17:30:00,Zawiercie,Olsztyn,2.0,3.0,2022-2023,poland,plusliga
2022-10-22 14:45:00,Belchatow,Rzeszow,2.0,3.0,2022-2023,poland,plusliga
2022-10-21 20:30:00,Stal Nysa,Kedzierzyn-Kozle,3.0,0.0,2022-2023,poland,plusliga
2022-10-21 17:30:00,Bielsko-Biala,Jastrzebski,0.0,3.0,2022-2023,poland,plusliga
2022-10-19 17:30:00,GKS Katowice,Czarni Radom,0.0,3.0,2022-2023,poland,plusliga
2022-10-16 17:30:00,GKS Katowice,Barkom,3.0,2.0,2022-2023,poland,plusliga
2022-10-16 14:45:00,Jastrzebski,Zawiercie,3.0,0.0,2022-2023,poland,plusliga
2022-10-15 20:30:00,Cuprum Gorzow,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2022-10-15 17:30:00,Slepsk Suwalki,Projekt Warszawa,3.0,1.0,2022-2023,poland,plusliga
2022-10-15 14:45:00,Belchatow,Gdansk,3.0,1.0,2022-2023,poland,plusliga
2022-10-14 20:30:00,Czarni Radom,Stal Nysa,1.0,3.0,2022-2023,poland,plusliga
2022-10-14 17:30:00,Olsztyn,Lublin,3.0,1.0,2022-2023,poland,plusliga
2022-10-13 17:30:00,Kedzierzyn-Kozle,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-10-11 17:30:00,Gdansk,Cuprum Gorzow,3.0,0.0,2022-2023,poland,plusliga
2022-10-10 17:30:00,Bielsko-Biala,Czarni Radom,3.0,2.0,2022-2023,poland,plusliga
2022-10-09 20:30:00,Stal Nysa,Belchatow,2.0,3.0,2022-2023,poland,plusliga
2022-10-09 17:30:00,Rzeszow,Slepsk Suwalki,3.0,1.0,2022-2023,poland,plusliga
2022-10-09 14:45:00,Zawiercie,Kedzierzyn-Kozle,3.0,1.0,2022-2023,poland,plusliga
2022-10-08 17:30:00,Olsztyn,GKS Katowice,3.0,0.0,2022-2023,poland,plusliga
2022-10-08 14:45:00,Projekt Warszawa,Barkom,3.0,2.0,2022-2023,poland,plusliga
2022-10-07 20:30:00,Lublin,Jastrzebski,1.0,3.0,2022-2023,poland,plusliga
2022-10-06 21:00:00,Slepsk Suwalki,Gdansk,3.0,1.0,2022-2023,poland,plusliga
2022-10-06 18:45:00,Cuprum Gorzow,Stal Nysa,0.0,3.0,2022-2023,poland,plusliga
2022-10-05 21:00:00,Belchatow,Bielsko-Biala,3.0,0.0,2022-2023,poland,plusliga
2022-10-05 18:45:00,Barkom,Rzeszow,0.0,3.0,2022-2023,poland,plusliga
2022-10-05 16:30:00,Czarni Radom,Zawiercie,0.0,3.0,2022-2023,poland,plusliga
2022-10-04 21:00:00,Kedzierzyn-Kozle,Lublin,3.0,0.0,2022-2023,poland,plusliga
