DT,Home,Away,Home_points,Away_points,season,country,league
2022-07-09 15:10:00,Rybakina E.,Jabeur O.,2.0,1.0,2022,wta-singles,wimbledon
2022-07-07 16:50:00,Rybakina E.,Halep S.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-07 14:35:00,Jabeur O.,Maria T.,2.0,1.0,2022,wta-singles,wimbledon
2022-07-06 14:35:00,Halep S.,Anisimova A.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-06 14:05:00,Tomljanovic A.,Rybakina E.,1.0,2.0,2022,wta-singles,wimbledon
2022-07-05 18:40:00,Bouzkova M.,Jabeur O.,1.0,2.0,2022,wta-singles,wimbledon
2022-07-05 14:10:00,Maria T.,Niemeier J.,2.0,1.0,2022,wta-singles,wimbledon
2022-07-04 18:20:00,Anisimova A.,Tan H.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-04 18:15:00,Badosa P.,Halep S.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-04 17:00:00,Cornet A.,Tomljanovic A.,1.0,2.0,2022,wta-singles,wimbledon
2022-07-04 14:10:00,Rybakina E.,Martic P.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-03 19:30:00,Mertens E.,Jabeur O.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-03 15:25:00,Watson H.,Niemeier J.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-03 14:05:00,Maria T.,Ostapenko J.,2.0,1.0,2022,wta-singles,wimbledon
2022-07-03 12:10:00,Bouzkova M.,Garcia C.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-02 17:10:00,Badosa P.,Kvitova P.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-02 17:10:00,Martic P.,Pegula J.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-02 17:00:00,Swiatek I.,Cornet A.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-02 16:40:00,Zheng Q.,Rybakina E.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-02 16:15:00,Frech M.,Halep S.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-02 14:40:00,Gauff C.,Anisimova A.,1.0,2.0,2022,wta-singles,wimbledon
2022-07-02 12:05:00,Tan H.,Boulter K.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-02 12:05:00,Tomljanovic A.,Krejcikova B.,2.0,1.0,2022,wta-singles,wimbledon
2022-07-01 17:30:00,Zhang S.,Garcia C.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-01 16:25:00,Bouzkova M.,Riske-Amritraj A.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-01 16:15:00,Kerber A.,Mertens E.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-01 15:25:00,Sakkari M.,Maria T.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-01 14:35:00,Parry D.,Jabeur O.,0.0,2.0,2022,wta-singles,wimbledon
2022-07-01 14:05:00,Watson H.,Juvan K.,2.0,0.0,2022,wta-singles,wimbledon
2022-07-01 12:05:00,Begu I.,Ostapenko J.,1.0,2.0,2022,wta-singles,wimbledon
2022-07-01 12:05:00,Tsurenko L.,Niemeier J.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-30 21:25:00,Gauff C.,Buzarnescu M.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-30 18:05:00,Flipkens K.,Halep S.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 17:05:00,Davis L.,Anisimova A.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-30 16:45:00,Swiatek I.,Pattinama Kerkhove L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-30 16:35:00,Frech M.,Schmiedlova A. K.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-30 15:45:00,Martic P.,Kucova K.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-30 15:20:00,Dart H.,Pegula J.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-30 15:10:00,Golubic V.,Krejcikova B.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 14:55:00,Sorribes Tormo S.,Tan H.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 14:45:00,Wang Q.,Watson H.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 14:35:00,Andreescu B.,Rybakina E.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 14:35:00,Boulter K.,Pliskova Ka.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-30 14:10:00,Udvardy P.,Mertens E.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-30 13:50:00,Minnen G.,Zheng Q.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 12:05:00,Badosa P.,Bara I.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-30 12:05:00,Bogdan A.,Kvitova P.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 12:05:00,Liu C.,Cornet A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-30 12:05:00,Tomljanovic A.,Harrison C.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 20:40:00,Galfi D.,Juvan K.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 20:20:00,Kawa K.,Jabeur O.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 19:20:00,Sakkari M.,Tomova V.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 18:35:00,Cocciaretto E.,Begu I.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 18:10:00,Chwalinska M.,Riske-Amritraj A.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-29 17:55:00,Parry D.,Hontama M.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 17:20:00,Kerber A.,Linette M.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 17:05:00,Garcia C.,Raducanu E.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 17:00:00,Bouzkova M.,Li A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 16:45:00,Muguruza G.,Minnen G.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 16:35:00,Masarova R.,Dart H.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 15:45:00,Wickmayer Y.,Ostapenko J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 15:40:00,Maria T.,Cirstea S.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-29 15:35:00,Vekic D.,Pegula J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 15:20:00,Martincova T.,Pliskova Ka.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-29 14:05:00,Niemeier J.,Kontaveit A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 13:45:00,Zhang S.,Kostyuk M.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-29 13:40:00,Kalinina A.,Tsurenko L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 20:40:00,Rogers S.,Martic P.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 20:30:00,Burel C.,Boulter K.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 20:25:00,Kucova K.,Pigossi L.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 20:20:00,Zheng Q.,Stephens S.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 20:15:00,Bektas E.,Andreescu B.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 20:15:00,Peterson R.,Schmiedlova A. K.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 20:15:00,Williams S.,Tan H.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 19:30:00,Vandeweghe C.,Rybakina E.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 19:10:00,Giorgi C.,Frech M.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 18:00:00,Sorribes Tormo S.,McHale C.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 17:00:00,Muchova K.,Halep S.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 17:00:00,Paolini J.,Kvitova P.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 16:50:00,Bara I.,Paquet C.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 16:15:00,Korpatsch T.,Watson H.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 16:05:00,Bogdan A.,Yastremska D.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 16:00:00,Flipkens K.,Fourlis J.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 15:10:00,Yuan Y.,Anisimova A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 15:05:00,Badosa P.,Chirico L.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 14:45:00,Sharma A.,Maria T.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 14:40:00,Swiatek I.,Fett J.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 14:30:00,Teichmann J.,Tomljanovic A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 14:20:00,Bencic B.,Wang Q.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 14:10:00,Gauff C.,Ruse G.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-28 13:45:00,Brengle M.,Davis L.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 13:40:00,Kartal S.,Pattinama Kerkhove L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-28 13:40:00,Zanevska M.,Krejcikova B.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 12:15:00,Buzarnescu M.,Schunk N.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Cornet A.,Putintseva Y.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Dodin O.,Ostapenko J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Golubic V.,Petkovic A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Harrison C.,Rus A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Kostyuk M.,Swan K.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Liu C.,Parrizas-Diaz N.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Wickmayer Y.,Zhu L.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:10:00,Zhang S.,Doi M.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:05:00,Sakkari M.,Hives Z.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-28 12:05:00,Saville D.,Tomova V.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-27 20:30:00,Gorgodze E.,Begu I.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 20:10:00,Kerber A.,Mladenovic K.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-27 19:55:00,Zidansek T.,Udvardy P.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 19:45:00,Linette M.,Contreras Gomez F.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-27 19:15:00,Bronzetti L.,Li A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 19:00:00,Inglis M.,Galfi D.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-27 18:55:00,Collins D.,Bouzkova M.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-27 18:45:00,Tauson C.,Hontama M.,0.0,0.0,2022,wta-singles,wimbledon
2022-06-27 18:40:00,Trevisan M.,Cocciaretto E.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 18:25:00,Krunic A.,Cirstea S.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 18:15:00,Juvan K.,Haddad Maia B.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-27 18:00:00,Kanepi K.,Parry D.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 17:35:00,Van Uytvanck A.,Raducanu E.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 17:25:00,Pera B.,Kontaveit A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 17:10:00,Niemeier J.,Wang Xiy.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-27 17:05:00,Garcia C.,Miyazaki L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-27 15:40:00,Osorio C.,Mertens E.,1.0,1.0,2022,wta-singles,wimbledon
2022-06-27 14:55:00,Marino R.,Kawa K.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-27 14:10:00,Bjorklund M.,Jabeur O.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 12:10:00,Burrage J.,Tsurenko L.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 12:10:00,In-Albon Y.,Riske-Amritraj A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-27 12:10:00,Kalinina A.,Bondar A.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-27 12:10:00,Siniakova K.,Chwalinska M.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-23 16:20:00,Yuan Y.,Harrison C.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-23 16:10:00,Babos T.,Contreras Gomez F.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-23 16:05:00,Hontama M.,Sun L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-23 16:05:00,Pattinama Kerkhove L.,McHale C.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-23 16:05:00,Vandeweghe C.,Chwalinska M.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-23 15:55:00,Hon P.,Hives Z.,,,2022,wta-singles,wimbledon
2022-06-23 15:55:00,Lao D.,Schunk N.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-23 15:50:00,Bjorklund M.,Carle M. L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-23 15:50:00,Ponchet J.,Fourlis J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-23 15:35:00,Inglis M.,Stevanovic N.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-23 15:30:00,Kawa K.,Jeanjean L.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-23 15:20:00,Chirico L.,Deichmann K.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-23 15:05:00,Ferro F.,Bektas E.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-23 15:05:00,Sharma A.,Jimenez Kasintseva V.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-23 15:05:00,Wickmayer Y.,Jang S. J.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-23 15:05:00,Zavatska K.,Fett J.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-22 18:25:00,Inglis M.,Minella M.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-22 18:10:00,Ferro F.,Chang H.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 17:50:00,Bolkvadze M.,Fett J.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-22 17:50:00,Chwalinska M.,Ignatik A.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-22 17:45:00,McHale C.,Hruncakova V.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 17:40:00,Harrison C.,Bonaventure Y.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 17:40:00,Stevanovic N.,Papamichail D.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 17:35:00,Pieri J.,Schunk N.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 17:00:00,Bektas E.,Hartono A.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-22 17:00:00,Stefanini L.,Jeanjean L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-22 16:55:00,Bucsa C.,Lao D.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-22 16:45:00,Liang E. S.,Carle M. L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-22 16:40:00,Anderson R.,Zavatska K.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 16:40:00,Snigur D.,Babos T.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 16:35:00,Kawa K.,Chang S.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 16:35:00,Yuan Y.,Ferrando C.,0.0,1.0,2022,wta-singles,wimbledon
2022-06-22 16:25:00,Bjorklund M.,Hunter S.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 16:25:00,Vandeweghe C.,Vismane D.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 16:10:00,Hontama M.,Cabrera L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-22 16:05:00,Perrin C.,Jimenez Kasintseva V.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 15:55:00,Sramkova R.,Jang S. J.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-22 15:40:00,Jani R-L.,Chirico L.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 15:35:00,Vickery S.,Hives Z.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 15:25:00,Sharma A.,Burillo Escorihuela I.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-22 15:20:00,Deichmann K.,Abduraimova N.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 15:20:00,Fourlis J.,Podoroska N.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 15:20:00,Wickmayer Y.,Shinikova I.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 15:15:00,Sun L.,Grey S. B.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-22 15:00:00,Andrianjafitrimo T.,Ponchet J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 14:55:00,Loeb J.,Contreras Gomez F.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-22 14:55:00,Pattinama Kerkhove L.,Lazaro Garcia A.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-22 14:55:00,Volynets K.,Hon P.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 18:20:00,Fett J.,Ormaechea P.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 18:20:00,Pieri J.,Gatto-Monticone G.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 18:15:00,Chwalinska M.,Bolsova Zadoinov A.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 18:15:00,Skoch M.,Schunk N.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 18:10:00,Bektas E.,Bejlek S.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 18:10:00,Lottner A.,Ferrando C.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 17:50:00,Parks A.,Bolkvadze M.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 17:45:00,Bjorklund M.,Errani S.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 17:45:00,Stoiber R. A.,Zavatska K.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 17:40:00,Hunter S.,Brogan A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 17:35:00,Bucsa C.,Maleckova J.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 17:35:00,Yuan Y.,Zacarias M.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 17:15:00,Monnet C.,Hartono A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 17:05:00,Vandeweghe C.,McDonald E.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 17:00:00,Ce G.,Jeanjean L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 16:35:00,Anderson R.,Perez E.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 16:30:00,Xu M.,Chang H.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 16:25:00,Dinu C.,Ignatik A.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 16:15:00,Lao D.,Alves C.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 16:15:00,Lys E.,Papamichail D.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 16:00:00,Smitkova T.,Ponchet J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 15:55:00,Minella M.,Han N.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 15:45:00,Kawa K.,Bandecchi S.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 15:40:00,McHale C.,Paar L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 15:40:00,Serban R.,Chang S.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 15:30:00,Min G.,Stefanini L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 15:10:00,Grabher J.,Wickmayer Y.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 15:00:00,Andrianjafitrimo T.,Fruhvirtova L.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 15:00:00,Inglis M.,De Vroome I.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 15:00:00,Mendez S.,Stevanovic N.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 14:55:00,Ferro F.,Uchijima M.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 14:50:00,Cavalle-Reimers Y.,Vismane D.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 14:50:00,Kalieva E.,Hruncakova V.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 14:35:00,Carle M. L.,Baindl K.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 14:00:00,Grammatikopoulou V.,Hon P.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 13:55:00,Podoroska N.,Muhammad A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 13:55:00,Waltert S.,Shinikova I.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 13:45:00,Cepede V.,Jang S. J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 13:45:00,Di Lorenzo F.,Bonaventure Y.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 13:45:00,Fourlis J.,Herdzelas D.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 13:45:00,Sramkova R.,Eikeri U.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 13:40:00,Hives Z.,Lee G.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 13:40:00,Pattinama Kerkhove L.,Boskovic L.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 13:35:00,Mikulskyte J.,Vickery S.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 13:30:00,Liang E. S.,Arango E.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 13:30:00,Volynets K.,Friedsam A-L.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 13:15:00,Lazaro Garcia A.,Naito Y.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 13:10:00,Harrison C.,Silva E.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,Gerlach K.,Babos T.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,Grey S. B.,Gadecki O.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,Jacquemot E.,Cabrera L.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,Jani R-L.,Kulikova A.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,McPhee K.,Perrin C.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,Sharma A.,Zuger J.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 12:10:00,Snigur D.,Lamens S.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Abduraimova N.,Oz I.,2.0,1.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Haas B.,Jimenez Kasintseva V.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Hontama M.,Wagner S.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Lukas T.,Contreras Gomez F.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Lumsden M.,Deichmann K.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Neilson-Gatenby T.,Loeb J.,0.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Siskova A.,Chirico L.,1.0,2.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Sun L.,Di Sarra F.,2.0,0.0,2022,wta-singles,wimbledon
2022-06-21 12:05:00,Voegele S.,Burillo Escorihuela I.,1.0,2.0,2022,wta-singles,wimbledon
2021-07-10 15:10:00,Barty A.,Pliskova Ka.,2.0,1.0,2021,wta-singles,wimbledon
2021-07-08 16:30:00,Pliskova Ka.,Sabalenka A.,2.0,1.0,2021,wta-singles,wimbledon
2021-07-08 14:40:00,Barty A.,Kerber A.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-06 17:35:00,Barty A.,Tomljanovic A.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-06 15:55:00,Muchova K.,Kerber A.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-06 15:40:00,Jabeur O.,Sabalenka A.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-06 14:05:00,Pliskova Ka.,Golubic V.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-05 21:00:00,Raducanu E.,Tomljanovic A.,0.0,1.0,2021,wta-singles,wimbledon
2021-07-05 16:55:00,Gauff C.,Kerber A.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-05 16:15:00,Keys M.,Golubic V.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-05 15:35:00,Badosa P.,Muchova K.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-05 14:10:00,Pliskova Ka.,Samsonova L.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-05 14:05:00,Barty A.,Krejcikova B.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-05 12:05:00,Rybakina E.,Sabalenka A.,1.0,2.0,2021,wta-singles,wimbledon
2021-07-05 12:05:00,Swiatek I.,Jabeur O.,1.0,2.0,2021,wta-singles,wimbledon
2021-07-03 19:25:00,Barty A.,Siniakova K.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-03 15:45:00,Sevastova A.,Krejcikova B.,1.0,2.0,2021,wta-singles,wimbledon
2021-07-03 14:45:00,Juvan K.,Gauff C.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-03 14:05:00,Cirstea S.,Raducanu E.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-03 12:05:00,Kerber A.,Sasnovich A.,2.0,1.0,2021,wta-singles,wimbledon
2021-07-03 12:05:00,Linette M.,Badosa P.,1.0,2.0,2021,wta-singles,wimbledon
2021-07-03 12:05:00,Muchova K.,Pavlyuchenkova A.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-03 12:05:00,Ostapenko J.,Tomljanovic A.,1.0,2.0,2021,wta-singles,wimbledon
2021-07-02 19:20:00,Mertens E.,Keys M.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-02 16:25:00,Golubic V.,Brengle M.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-02 14:35:00,Jabeur O.,Muguruza G.,2.0,1.0,2021,wta-singles,wimbledon
2021-07-02 14:15:00,Rogers S.,Rybakina E.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-02 14:05:00,Samsonova L.,Stephens S.,2.0,1.0,2021,wta-singles,wimbledon
2021-07-02 13:50:00,Osorio C.,Sabalenka A.,0.0,2.0,2021,wta-singles,wimbledon
2021-07-02 12:00:00,Pliskova Ka.,Martincova T.,2.0,0.0,2021,wta-singles,wimbledon
2021-07-02 12:00:00,Swiatek I.,Begu I.,2.0,0.0,2021,wta-singles,wimbledon
